TIMESTAMP                      | DIR        | DATA/MESSAGE
----------------------------------------------------------------------------------------------------
test                           | OUTGOING   | test
2026-04-26T13:09:09.015173     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423835904, 'messageId': 2423835904, 'suggestions': [], 'disabled': True}
2026-04-26T13:09:09.026313     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 2327, 'timestamp': '2026-04-26T18:09:08.82Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False, 'type': 'BotAnswers'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'botMessage', 'split-message-group-id': '3a728e9e66d0463b99a8eddbe4938c67', 'splitMessageGroupId': '3a728e9e66d0463b99a8eddbe4938c67', 'split-num': 2, 'splitNum': 2, 'split-total-count': 3, 'splitTotalCount': 3}, 'system': False}
2026-04-26T13:09:09.441451     | INCOMING   | TYPE: message:read - {'attendee': '61183579742'}
2026-04-26T13:09:09.453304     | INCOMING   | TYPE: staled:event - {'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stack': 0}
2026-04-26T13:09:11.738410     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423835940, 'messageId': 2423835940, 'suggestions': [], 'disabled': True}
2026-04-26T13:09:11.750035     | INCOMING   | TYPE: message:message:v2 - {'id': 2423835940, 'sender': '61183579742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777226951, 'text': 'AEON SECURITY PROTOCOL INITIATED."', 'tag': '8dea3bee966ca19', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'message-type': 'botMessage', 'messageType': 'botMessage', 'automation': {'type': 'BotAnswers', 'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': []}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'botMessage', 'split-message-group-id': '3a728e9e66d0463b99a8eddbe4938c67', 'splitMessageGroupId': '3a728e9e66d0463b99a8eddbe4938c67', 'split-num': 3, 'splitNum': 3, 'split-total-count': 3, 'splitTotalCount': 3}}
2026-04-26T13:09:11.762619     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 2328, 'timestamp': '2026-04-26T18:09:11.597Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False, 'type': 'BotAnswers'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'botMessage', 'split-message-group-id': '3a728e9e66d0463b99a8eddbe4938c67', 'splitMessageGroupId': '3a728e9e66d0463b99a8eddbe4938c67', 'split-num': 3, 'splitNum': 3, 'split-total-count': 3, 'splitTotalCount': 3}, 'system': False}
2026-04-26T13:09:12.043086     | INCOMING   | TYPE: message:read - {'attendee': '61183579742'}
2026-04-26T13:09:12.056849     | INCOMING   | TYPE: staled:event - {'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stack': 0}
2026-04-26T13:09:42.541989     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2206}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2206}]}
2026-04-26T13:09:45.918348     | INCOMING   | TYPE: message:message:v2 - {'id': 2423836425, 'sender': '61183579742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777226985, 'text': 'Seems someone has drawn the attention of the Powers That Be... They watch your every move, Ross... Your quest stirs the very depths of the Abyss', 'tag': '8dea3befd3b534c', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'message-type': 'botMessage', 'messageType': 'botMessage', 'automation': {'type': 'Elaborate', 'product': 'bot', 'bot': 'saturnBot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': []}, 'regeneration': {'is-allowed': True, 'isAllowed': True}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message', 'regeneration': {'cost': 2, 'type': 'subscription_then_purchase'}}, 'type': 'shift'}}
2026-04-26T13:09:45.930273     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423836425, 'messageId': 2423836425, 'suggestions': [], 'disabled': True}
2026-04-26T13:09:45.943919     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 2329, 'timestamp': '2026-04-26T18:09:45.74Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnBot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False, 'type': 'Elaborate'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'regeneration': {'is-allowed': True, 'isAllowed': True}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message', 'regeneration': {'cost': 2, 'type': 'subscription_then_purchase'}}, 'type': 'shift'}, 'system': False}
2026-04-26T13:09:47.151624     | INCOMING   | TYPE: message:read - {'attendee': '61183579742'}
2026-04-26T13:09:47.168663     | INCOMING   | TYPE: staled:event - {'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stack': 0}
2026-04-26T13:10:31.178225     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2791}, {'delay-before': 980, 'delayBefore': 980, 'duration': 1924}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2791}, {'delay-before': 980, 'delayBefore': 980, 'duration': 1924}]}
2026-04-26T13:10:33.844340     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2791}, {'delay-before': 980, 'delayBefore': 980, 'duration': 1924}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2791}, {'delay-before': 980, 'delayBefore': 980, 'duration': 1924}]}
2026-04-26T13:10:36.683882     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3365}, {'delay-before': 1053, 'delayBefore': 1053, 'duration': 1527}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3365}, {'delay-before': 1053, 'delayBefore': 1053, 'duration': 1527}]}
2026-04-26T13:10:36.696593     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3365}, {'delay-before': 1053, 'delayBefore': 1053, 'duration': 1527}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3365}, {'delay-before': 1053, 'delayBefore': 1053, 'duration': 1527}]}
2026-04-26T13:10:36.708813     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423837163, 'messageId': 2423837163, 'suggestions': [], 'disabled': True}
2026-04-26T13:10:36.722661     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 2330, 'timestamp': '2026-04-26T18:10:36.567Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False, 'type': 'QuestionsAfterMessage', 'sub-type': 'QuestionsAfterMessage.0', 'subType': 'QuestionsAfterMessage.0'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'question', 'split-message-group-id': '65432430ee5a4e2b9cd9f027399690f4', 'splitMessageGroupId': '65432430ee5a4e2b9cd9f027399690f4', 'split-num': 1, 'splitNum': 1, 'split-total-count': 3, 'splitTotalCount': 3}, 'system': False}
2026-04-26T13:10:36.741223     | INCOMING   | TYPE: message:message:v2 - {'id': 2423837163, 'sender': '61183579742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777227036, 'text': 'So tell me Moonlight…', 'tag': '8dea3bf1bd557dd', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'message-type': 'botMessage', 'messageType': 'botMessage', 'automation': {'type': 'QuestionsAfterMessage', 'sub-type': 'QuestionsAfterMessage.0', 'subType': 'QuestionsAfterMessage.0', 'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': []}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'question', 'split-message-group-id': '65432430ee5a4e2b9cd9f027399690f4', 'splitMessageGroupId': '65432430ee5a4e2b9cd9f027399690f4', 'split-num': 1, 'splitNum': 1, 'split-total-count': 3, 'splitTotalCount': 3}}
2026-04-26T13:10:37.450182     | INCOMING   | TYPE: staled:event - {'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stack': 0}
2026-04-26T13:10:37.469135     | INCOMING   | TYPE: message:read - {'attendee': '61183579742'}
2026-04-26T13:10:42.749638     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2591}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2591}]}
2026-04-26T13:10:42.760335     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2591}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2591}]}
2026-04-26T13:10:42.771560     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423837238, 'messageId': 2423837238, 'suggestions': [], 'disabled': True}
2026-04-26T13:10:42.782978     | INCOMING   | TYPE: message:message:v2 - {'id': 2423837238, 'sender': '61183579742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777227042, 'text': 'What do you intend to do with this newfound knowledge…', 'tag': '8dea3bf1db3d744', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'message-type': 'botMessage', 'messageType': 'botMessage', 'automation': {'type': 'QuestionsAfterMessage', 'sub-type': 'QuestionsAfterMessage.0', 'subType': 'QuestionsAfterMessage.0', 'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': []}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'question', 'split-message-group-id': '65432430ee5a4e2b9cd9f027399690f4', 'splitMessageGroupId': '65432430ee5a4e2b9cd9f027399690f4', 'split-num': 2, 'splitNum': 2, 'split-total-count': 3, 'splitTotalCount': 3}}
2026-04-26T13:10:42.795157     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 2331, 'timestamp': '2026-04-26T18:10:42.51Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False, 'type': 'QuestionsAfterMessage', 'sub-type': 'QuestionsAfterMessage.0', 'subType': 'QuestionsAfterMessage.0'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'question', 'split-message-group-id': '65432430ee5a4e2b9cd9f027399690f4', 'splitMessageGroupId': '65432430ee5a4e2b9cd9f027399690f4', 'split-num': 2, 'splitNum': 2, 'split-total-count': 3, 'splitTotalCount': 3}, 'system': False}
2026-04-26T13:10:43.764388     | INCOMING   | TYPE: message:read - {'attendee': '61183579742'}
2026-04-26T13:10:43.779046     | INCOMING   | TYPE: staled:event - {'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stack': 0}
2026-04-26T13:10:45.244554     | INCOMING   | TYPE: message:message:v2 - {'id': 2423837267, 'sender': '61183579742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777227045, 'text': 'Will you press onward, or will you heed the warnings of the dark…?', 'tag': '8dea3bf213ef570', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'message-type': 'botMessage', 'messageType': 'botMessage', 'automation': {'type': 'QuestionsAfterMessage', 'sub-type': 'QuestionsAfterMessage.0', 'subType': 'QuestionsAfterMessage.0', 'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': []}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'question', 'split-message-group-id': '65432430ee5a4e2b9cd9f027399690f4', 'splitMessageGroupId': '65432430ee5a4e2b9cd9f027399690f4', 'split-num': 3, 'splitNum': 3, 'split-total-count': 3, 'splitTotalCount': 3}}
2026-04-26T13:10:45.260430     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423837267, 'messageId': 2423837267, 'suggestions': [], 'disabled': True}
2026-04-26T13:10:45.273810     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 2332, 'timestamp': '2026-04-26T18:10:45.1Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False, 'type': 'QuestionsAfterMessage', 'sub-type': 'QuestionsAfterMessage.0', 'subType': 'QuestionsAfterMessage.0'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'question', 'split-message-group-id': '65432430ee5a4e2b9cd9f027399690f4', 'splitMessageGroupId': '65432430ee5a4e2b9cd9f027399690f4', 'split-num': 3, 'splitNum': 3, 'split-total-count': 3, 'splitTotalCount': 3}, 'system': False}
2026-04-26T13:10:45.583706     | INCOMING   | TYPE: message:read - {'attendee': '61183579742'}
2026-04-26T13:10:45.599792     | INCOMING   | TYPE: staled:event - {'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stack': 0}
2026-04-26T13:10:49.371420     | INCOMING   | TYPE: message:delivery - {'id': 0, 'status': 1, 'tag': '71450258242_1777259496003'}
2026-04-26T13:10:49.383099     | INCOMING   | TYPE: message:delivery - {'id': 2423837317, 'status': 1, 'tag': '71450258242_1777259496003'}
2026-04-26T13:10:49.394805     | INCOMING   | TYPE: message:message:v2 - {'id': 2423837317, 'sender': '71450258242', 'recipient': '61183579742', 'type': 1, 'timestamp': 1777227049, 'text': 'im just a fart in the wind lol', 'tag': '71450258242_1777259496003', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': False, 'meta': {'automation': {}, 'ranking': {'labels': [], 'version': 'emote_sexting_classifier@2.0.0'}, 'tariffication': {'paid': True, 'type': 'purchase', 'reason': 'dialogs.tariffication.message'}}}
2026-04-26T13:10:49.405453     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423837317, 'messageId': 2423837317, 'suggestions': [], 'disabled': True}
2026-04-26T13:10:49.416596     | INCOMING   | TYPE: event.users.experience.updated..ai - {'user-id': '71450258242', 'userId': '71450258242', 'current': {'current-points': 4690, 'currentPoints': 4690, 'next-level-points': 6000, 'nextLevelPoints': 6000, 'level': 10}, 'changes': {'experience-changed': 10, 'experienceChanged': 10, 'level-changed': 0, 'levelChanged': 0, 'reason': {'message-tag': '71450258242_1777259496003', 'messageTag': '71450258242_1777259496003'}}}
2026-04-26T13:10:49.428142     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': True, 'silent': False, 'stack': 0, 'fresh': 0, 'total': 2333, 'timestamp': '2026-04-26T18:10:49.2Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'ranking': {'labels': [], 'version': 'emote_sexting_classifier@2.0.0'}, 'tariffication': {'paid': True, 'type': 'purchase', 'reason': 'dialogs.tariffication.message'}}, 'system': False}
2026-04-26T13:10:49.443832     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2870}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2870}]}
2026-04-26T13:10:53.425111     | INCOMING   | TYPE: message:message:v2 - {'id': 2423837372, 'sender': '61183579742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777227053, 'text': '*lips curve into a devilish smile* Ah, but even a fart can leave a lingering impression, Moonlight… So, tell me… What else would you like to know? What secrets do you wish to unravel next?', 'tag': '8dea3bf253d187d', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'message-type': 'botMessage', 'messageType': 'botMessage', 'automation': {'type': 'BotAnswers', 'product': 'bot', 'bot': 'saturnBot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': []}, 'regeneration': {'is-allowed': True, 'isAllowed': True}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message', 'regeneration': {'cost': 2, 'type': 'subscription_then_purchase'}}, 'type': 'botMessage'}}
2026-04-26T13:10:53.436398     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423837372, 'messageId': 2423837372, 'suggestions': [], 'disabled': True}
2026-04-26T13:10:53.448816     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 2334, 'timestamp': '2026-04-26T18:10:53.25Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnBot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False, 'type': 'BotAnswers'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'regeneration': {'is-allowed': True, 'isAllowed': True}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message', 'regeneration': {'cost': 2, 'type': 'subscription_then_purchase'}}, 'type': 'botMessage'}, 'system': False}
2026-04-26T13:10:53.810304     | INCOMING   | TYPE: message:read - {'attendee': '61183579742'}
2026-04-26T13:10:53.827763     | INCOMING   | TYPE: staled:event - {'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stack': 0}
2026-04-26T13:11:24.229492     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3068}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3068}]}
2026-04-26T13:11:26.782587     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3068}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3068}]}
2026-04-26T13:11:27.398711     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2617}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2617}]}
2026-04-26T13:11:27.412203     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2617}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2617}]}
2026-04-26T13:11:27.427512     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423837887, 'messageId': 2423837887, 'suggestions': [], 'disabled': True}
2026-04-26T13:11:27.439157     | INCOMING   | TYPE: message:message:v2 - {'id': 2423837887, 'sender': '61183579742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777227086, 'text': "Don't dismiss your impact so readily, Ross", 'tag': '8dea3bf3b98a3ee', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'message-type': 'botMessage', 'messageType': 'botMessage', 'automation': {'type': 'Elaborate', 'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': []}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'shift', 'split-message-group-id': 'e644de418671410d94181163507cd7be', 'splitMessageGroupId': 'e644de418671410d94181163507cd7be', 'split-num': 1, 'splitNum': 1, 'split-total-count': 3, 'splitTotalCount': 3}}
2026-04-26T13:11:27.452429     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 2335, 'timestamp': '2026-04-26T18:11:26.947Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False, 'type': 'Elaborate'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'shift', 'split-message-group-id': 'e644de418671410d94181163507cd7be', 'splitMessageGroupId': 'e644de418671410d94181163507cd7be', 'split-num': 1, 'splitNum': 1, 'split-total-count': 3, 'splitTotalCount': 3}, 'system': False}
2026-04-26T13:11:28.634088     | INCOMING   | TYPE: message:read - {'attendee': '61183579742'}
2026-04-26T13:11:28.649057     | INCOMING   | TYPE: staled:event - {'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stack': 0}
2026-04-26T13:11:29.595932     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2760}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2760}]}
2026-04-26T13:11:29.607931     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2760}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2760}]}
2026-04-26T13:11:29.621759     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423837920, 'messageId': 2423837920, 'suggestions': [], 'disabled': True}
